Transcript stable ID,Gene name
F10E9.19,F10E9.19
F46G11.18,F46G11.18
T02E1.11,T02E1.11
F26G1.13,F26G1.13
C11H1.11,C11H1.11
M79.14,M79.14
C18D1.19,C18D1.19
F59D6.10,F59D6.10
F14D12.13,F14D12.13
H24G06.4,H24G06.4
T01G5.10,T01G5.10
D1014.11,D1014.11
K06G5.9,K06G5.9
F59C12.10,F59C12.10
C38D4.11,C38D4.11
ZK180.18,ZK180.18
F57G12.13,F57G12.13
Y51H7C.35,Y51H7C.35
F11A1.14,F11A1.14
F29G9.16,F29G9.16
F46F3.19,F46F3.19
T25D10.9,T25D10.9
F56D1.13,F56D1.13
T18H9.10,T18H9.10
F31E8.19,F31E8.19
T23F2.11,T23F2.11
F35C11.12,F35C11.12
C09H10.17,C09H10.17
T07D1.11,T07D1.11
F37C12.22,F37C12.22
K08A8.25,K08A8.25
C16E9.25,C16E9.25
W10C8.15,W10C8.15
K03H9.14,K03H9.14
F58H1.25,F58H1.25
Y66D12A.29,Y66D12A.29
F01E11.15,F01E11.15
Y76F7A.5,Y76F7A.5
R144.16,R144.16
T10H10.7,T10H10.7
T05A6.18,T05A6.18
C12D8.24,C12D8.24
C41G11.17,C41G11.17
Y73B6BL.284,Y73B6BL.284
T05A6.19,T05A6.19
F09C8.5,F09C8.5
R01H5.1,R01H5.1
F15C11.6,F15C11.6
Y75B8A.58,Y75B8A.58
T13H10.17,T13H10.17
F46B6.15,F46B6.15
Y95B8A.16,Y95B8A.16
C52G5.10,C52G5.10
C47G2.18,C47G2.18
C30C11.11,C30C11.11
R04D3.13,R04D3.13
C44C10.14,C44C10.14
F56D1.14,F56D1.14
F26A10.25,F26A10.25
F38E11.24,F38E11.24
C47E8.15,C47E8.15
F55C12.14,F55C12.14
T20G5.16,T20G5.16
F32D8.17,F32D8.17
H06I04.13,H06I04.13
T05H4.16,T05H4.16
C11E4.14,C11E4.14
Y43F8A.9,Y43F8A.9
K08B4.41,K08B4.41
C35A11.11,C35A11.11
F57B1.16,F57B1.16
F55C12.15,F55C12.15
F46F6.5,F46F6.5
F47E1.15,F47E1.15
F53B1.14,F53B1.14
ZK1193.10,ZK1193.10
F10C1.18,F10C1.18
Y54E10A.27,Y54E10A.27
C10F3.15,C10F3.15
F19D8.6,F19D8.6
F33A8.11,F33A8.11
K08A8.26,K08A8.26
F56F3.13,F56F3.13
F57F10.6,F57F10.6
C48C5.9,C48C5.9
F47F2.7,F47F2.7
K10D6.22,K10D6.22
C39H7.70,C39H7.70
F34H10.7,F34H10.7
T01B4.8,T01B4.8
F09F9.16,F09F9.16
F31F6.15,F31F6.15
C16B8.12,C16B8.12
C47C12.9,C47C12.9
F11A6.13,F11A6.13
F52F12.17,F52F12.17
ZK858.9,ZK858.9
R07E4.10,R07E4.10
F53B1.15,F53B1.15
ZK353.12,ZK353.12
C10G6.52,C10G6.52
H09G03.3,H09G03.3
T01C2.5,T01C2.5
ZC53.20,ZC53.20
T14B4.17,T14B4.17
Y105C5B.1416,Y105C5B.1416
F02C12.9,F02C12.9
T14E8.6,T14E8.6
K07A3.4,K07A3.4
F16B3.4,F16B3.4
H40L08.5,H40L08.5
T10A3.5,T10A3.5
Y73B6BL.285,Y73B6BL.285
F53B6.10,F53B6.10
T10C6.20,T10C6.20
C54D2.16,C54D2.16
R03H10.10,R03H10.10
C52B9.17,C52B9.17
C49C3.22,C49C3.22
R07H5.14,R07H5.14
C15H9.13,C15H9.13
Y51A2D.36,Y51A2D.36
F09F3.18,F09F3.18
R11B5.11,R11B5.11
ZK938.9,ZK938.9
F28B12.5,F28B12.5
R10E12.10,R10E12.10
C28G1.8,C28G1.8
Y51F10.13,Y51F10.13
C02B4.14,C02B4.14
T20B5.5,T20B5.5
Y51A2D.37,Y51A2D.37
Y7A5A.19,Y7A5A.19
ZK617.21,ZK617.21
F58A4.22,F58A4.22
F46F3.20,F46F3.20
F52B10.20,F52B10.20
C04C11.20,C04C11.20
F54E4.15,F54E4.15
C36C9.8,C36C9.8
Y73F8A.1171,Y73F8A.1171
F11D5.28,F11D5.28
ZK930.12,ZK930.12
T01C8.10,T01C8.10
R03C1.6,R03C1.6
ZK643.12,ZK643.12
F55F3.8,F55F3.8
C07A12.14,C07A12.14
T19H12.14,T19H12.14
W06H8.15,W06H8.15
Y38E10A.31,Y38E10A.31
C10C6.12,C10C6.12
C05A9.7,C05A9.7
Y67D8C.18,Y67D8C.18
T19D2.10,T19D2.10
F13D11.18,F13D11.18
F14H12.15,F14H12.15
F10C1.19,F10C1.19
C08G5.9,C08G5.9
C07A12.15,C07A12.15
F25D7.10,F25D7.10
B0222.14,B0222.14
F10E9.20,F10E9.20
Y4C6B.100,Y4C6B.100
H19M22.10,H19M22.10
ZC64.15,ZC64.15
ZK637.20,ZK637.20
T28D9.15,T28D9.15
C54E4.8,C54E4.8
K03A11.8,K03A11.8
C36F7.23,C36F7.23
F55A8.6,F55A8.6
Y62F5A.15,Y62F5A.15
R08C7.18,R08C7.18
F46B6.16,F46B6.16
F31C3.16,F31C3.16
F09C12.13,F09C12.13
R09E10.15,R09E10.15
T28B11.22,T28B11.22
C06E4.19,C06E4.19
LLC1.120,LLC1.120
T24D8.14,T24D8.14
Y51H7D.1,Y51H7D.1
AH10.9,AH10.9
T26C12.9,T26C12.9
T09B9.8,T09B9.8
C56A3.14,C56A3.14
ZC190.15,ZC190.15
F56E3.20,F56E3.20
Y67D8C.19,Y67D8C.19
T01B6.10,T01B6.10
C52A10.4,C52A10.4
Y15E3A.12,Y15E3A.12
C39D10.16,C39D10.16
F11D5.29,F11D5.29
C24H11.13,C24H11.13
K08B12.13,K08B12.13
T27B1.7,T27B1.7
C18B12.15,C18B12.15
W04D2.13,W04D2.13
ZK546.20,ZK546.20
VC5.14,VC5.14
F14F3.16,F14F3.16
C14F11.29,C14F11.29
F55G1.20,F55G1.20
F33H1.9,F33H1.9
F45H7.14,F45H7.14
Y50D4C.10,Y50D4C.10
F02E8.10,F02E8.10
F42D1.13,F42D1.13
R153.7,R153.7
C47A10.14,C47A10.14
C10G11.15,C10G11.15
ZC123.10,ZC123.10
F31B12.9,F31B12.9
F44E5.13,F44E5.13
C33F10.23,C33F10.23
K02F2.9,K02F2.9
F22B3.19,F22B3.19
T22B7.20,T22B7.20
ZK617.22,ZK617.22
B0213.25,B0213.25
F02E8.11,F02E8.11
F56F10.10,F56F10.10
T05C7.3,T05C7.3
R06C1.13,R06C1.13
F56A6.7,F56A6.7
F46C3.9,F46C3.9
ZK863.11,ZK863.11
F21H12.9,F21H12.9
W02G9.7,W02G9.7
C31G12.15,C31G12.15
ZK39.13,ZK39.13
Y65B4BR.10,Y65B4BR.10
W01A11.16,W01A11.16
VF15C11L.2,VF15C11L.2
F12A10.11,F12A10.11
Y43H11AL.7,Y43H11AL.7
W06F12.7,W06F12.7
H32C10.100,H32C10.100
Y69H2.24,Y69H2.24
T24A11.10,T24A11.10
C26F1.14,C26F1.14
C32A3.6,C32A3.6
F36H12.65,F36H12.65
C09B8.17,C09B8.17
Y59A8B.36,Y59A8B.36
T01A4.5,T01A4.5
Y97E10AL.5,Y97E10AL.5
F49E10.22,F49E10.22
R02D5.21,R02D5.21
K07E12.7,K07E12.7
C52G5.11,C52G5.11
B0524.9,B0524.9
F08G5.20,F08G5.20
D2005.9,D2005.9
ZC449.9,ZC449.9
C32A9.5,C32A9.5
C15B12.15,C15B12.15
T11F9.28,T11F9.28
T12C9.9,T12C9.9
F36D1.21,F36D1.21
F40F4.9,F40F4.9
C14F11.30,C14F11.30
B0350.80,B0350.80
K09A11.10,K09A11.10
C16E9.26,C16E9.26
F13B12.14,F13B12.14
F47F6.13,F47F6.13
C25F6.25,C25F6.25
C09B7.10,C09B7.10
H27M09.7,H27M09.7
T27F7.11,T27F7.11
F56H11.12,F56H11.12
Y17G7B.24,Y17G7B.24
T22D1.21,T22D1.21
K07A3.5,K07A3.5
C15C7.13,C15C7.13
F38A6.7,F38A6.7
F57B7.13,F57B7.13
C25F6.26,C25F6.26
K01A12.9,K01A12.9
C34F11.17,C34F11.17
C25F6.27,C25F6.27
K03H4.7,K03H4.7
F37D6.11,F37D6.11
F09D5.9,F09D5.9
C05E7.6,C05E7.6
Y46E12A.9,Y46E12A.9
K06C4.24,K06C4.24
ZK1290.22,ZK1290.22
R107.11,R107.11
K01A6.20,K01A6.20
F45B8.20,F45B8.20
ZC247.7,ZC247.7
C26G2.10,C26G2.10
C18H2.7,C18H2.7
Y17G9A.89,Y17G9A.89
K02A4.12,K02A4.12
F16F9.17,F16F9.17
M01A8.3,M01A8.3
T01C1.11,T01C1.11
K08A8.27,K08A8.27
T14F9.19,T14F9.19
C07E3.16,C07E3.16
F35D2.15,F35D2.15
M70.12,M70.12
F29F11.17,F29F11.17
T06F4.18,T06F4.18
C06E4.20,C06E4.20
T01H10.9,T01H10.9
Y48G8AR.7,Y48G8AR.7
ZK381.57,ZK381.57
F13A2.13,F13A2.13
K01D12.18,K01D12.18
C55A6.19,C55A6.19
M01A8.4,M01A8.4
C54D2.17,C54D2.17
H14A12.9,H14A12.9
Y51B9A.13,Y51B9A.13
F43B10.4,F43B10.4
F12D9.16,F12D9.16
K02A2.9,K02A2.9
C35B1.10,C35B1.10
F54H12.9,F54H12.9
Y37D8A.28,Y37D8A.28
F35D2.16,F35D2.16
C05B10.19,C05B10.19
C02C6.10,C02C6.10
F28D1.21,F28D1.21
F45B8.21,F45B8.21
Y46E12A.10,Y46E12A.10
C29E6.16,C29E6.16
D1022.16,D1022.16
C03A3.7,C03A3.7
F02A9.9,F02A9.9
F11D5.30,F11D5.30
F23H12.19,F23H12.19
C15H7.9,C15H7.9
T19D7.10,T19D7.10
F46F3.21,F46F3.21
F13D11.19,F13D11.19
C27H6.11,C27H6.11
C04D8.4,C04D8.4
ZK40.8,ZK40.8
Y73B6BL.286,Y73B6BL.286
F32B5.15,F32B5.15
F09E5.22,F09E5.22
C34F11.18,C34F11.18
R04D3.14,R04D3.14
T06A4.6,T06A4.6
Y67D8C.20,Y67D8C.20
F46E10.16,F46E10.16
C49H3.15,C49H3.15
T14F9.20,T14F9.20
M04B2.12,M04B2.12
C55H1.5,C55H1.5
F08F1.20,F08F1.20
F33G12.9,F33G12.9
F47F2.8,F47F2.8
C24B5.9,C24B5.9
F16F9.18,F16F9.18
T05G5.16,T05G5.16
T04C12.30,T04C12.30
ZK867.20,ZK867.20
Y71F9AR.8,Y71F9AR.8
D1081.17,D1081.17
F38B6.21,F38B6.21
F18A11.12,F18A11.12
B0350.81,B0350.81
C42D8.19,C42D8.19
C07H6.18,C07H6.18
F22F1.10,F22F1.10
C29H12.13,C29H12.13
Y102A11A.15,Y102A11A.15
H30A04.11,H30A04.11
ZK836.19,ZK836.19
K02B2.38,K02B2.38
Y97E10AM.3,Y97E10AM.3
F42C5.16,F42C5.16
ZK563.10,ZK563.10
C05A9.8,C05A9.8
F15G9.9,F15G9.9
C30C11.12,C30C11.12
C45G7.12,C45G7.12
Y50D7A.18,Y50D7A.18
F59F5.10,F59F5.10
T24D8.15,T24D8.15
F25F8.6,F25F8.6
F09G2.12,F09G2.12
E01G6.12,E01G6.12
C34H3.21,C34H3.21
R52.12,R52.12
Y17D7B.13,Y17D7B.13
F52C9.10,F52C9.10
R09A8.8,R09A8.8
C50B6.15,C50B6.15
C53B7.12,C53B7.12
F58F12.10,F58F12.10
T13A10.63,T13A10.63
ZK131.14,ZK131.14
C47G2.19,C47G2.19
F45D3.15,F45D3.15
F17C11.21,F17C11.21
Y71F9AR.9,Y71F9AR.9
C33G3.13,C33G3.13
C41H7.11,C41H7.11
C28F5.7,C28F5.7
F22B7.16,F22B7.16
F48C5.8,F48C5.8
F13D11.20,F13D11.20
C18F3.11,C18F3.11
F10E9.21,F10E9.21
C54E4.9,C54E4.9
F53H4.7,F53H4.7
Y54F10AM.14,Y54F10AM.14
C09G12.19,C09G12.19
F46F6.6,F46F6.6
C08B11.13,C08B11.13
K06C4.25,K06C4.25
F31E8.20,F31E8.20
F16F9.19,F16F9.19
ZC412.13,ZC412.13
F54D12.21,F54D12.21
C18F3.12,C18F3.12
H30A04.12,H30A04.12
Y54G2A.69,Y54G2A.69
W07E11.7,W07E11.7
T14B4.18,T14B4.18
F25H8.23,F25H8.23
K11C4.12,K11C4.12
C39D10.17,C39D10.17
CE7X_3.3,CE7X_3.3
C55A6.20,C55A6.20
F42H10.16,F42H10.16
Y116A8B.97,Y116A8B.97
R03E9.10,R03E9.10
W02G9.8,W02G9.8
ZC308.6,ZC308.6
Y39A3A.9,Y39A3A.9
C27H6.12,C27H6.12
W09G3.15,W09G3.15
VK10D6R.2,VK10D6R.2
T06A4.7,T06A4.7
T07H3.9,T07H3.9
cTel29B.2,cTel29B.2
Y48B6A.23,Y48B6A.23
Y55F3BR.17,Y55F3BR.17
C49F8.13,C49F8.13
F49E10.23,F49E10.23
C06A8.16,C06A8.16
R153.8,R153.8
M05B5.10,M05B5.10
F55C5.16,F55C5.16
R13H8.5,R13H8.5
R02D5.22,R02D5.22
K06A1.10,K06A1.10
Y53F4A.5,Y53F4A.5
ZK973.24,ZK973.24
F09G8.13,F09G8.13
Y69A2AR.44,Y69A2AR.44
C53C9.6,C53C9.6
F54C4.7,F54C4.7
C03A3.8,C03A3.8
Y71A12B.31,Y71A12B.31
C04D8.5,C04D8.5
F25H8.24,F25H8.24
Y43F8B.27,Y43F8B.27
R01E6.18,R01E6.18
Y38F2AL.11,Y38F2AL.11
C24A11.13,C24A11.13
CD4.16,CD4.16
Y39G8B.12,Y39G8B.12
B0212.9,B0212.9
ZK867.21,ZK867.21
ZC477.19,ZC477.19
F38B6.22,F38B6.22
Y49F6A.8,Y49F6A.8
C15H7.10,C15H7.10
R08B4.14,R08B4.14
ZK945.15,ZK945.15
F08C6.16,F08C6.16
F55D10.9,F55D10.9
M01G4.7,M01G4.7
Y51H7C.36,Y51H7C.36
Y43F8A.10,Y43F8A.10
C01H6.11,C01H6.11
M04B2.13,M04B2.13
B0403.14,B0403.14
Y49E10.34,Y49E10.34
C02C6.11,C02C6.11
W09C2.12,W09C2.12
C05C12.10,C05C12.10
C41G11.18,C41G11.18
F14H12.16,F14H12.16
K11H3.13,K11H3.13
F46C8.21,F46C8.21
F52H2.13,F52H2.13
E02A10.10,E02A10.10
C37A5.15,C37A5.15
Y108G3AL.8,Y108G3AL.8
R90.12,R90.12
ZK381.58,ZK381.58
T07F12.11,T07F12.11
Y51H7C.37,Y51H7C.37
C16E9.27,C16E9.27
F38A6.8,F38A6.8
Y67D8A.9,Y67D8A.9
F28F5.16,F28F5.16
R12H7.7,R12H7.7
ZK154.8,ZK154.8
C04A2.12,C04A2.12
F11D5.31,F11D5.31
F32B4.11,F32B4.11
W07G1.21,W07G1.21
F58B4.11,F58B4.11
C41G11.19,C41G11.19
R08E3.11,R08E3.11
ZC21.16,ZC21.16
K09H11.14,K09H11.14
B0495.22,B0495.22
C14F5.11,C14F5.11
F15A8.16,F15A8.16
ZC477.20,ZC477.20
F40H3.16,F40H3.16
T12E12.44,T12E12.44
W01A11.17,W01A11.17
W08F4.19,W08F4.19
F44E5.14,F44E5.14
H36N01.5,H36N01.5
ZK484.10,ZK484.10
C37A2.9,C37A2.9
C34H3.22,C34H3.22
C25H3.20,C25H3.20
Y59A8B.37,Y59A8B.37
M176.14,M176.14
F56A11.13,F56A11.13
F42A9.14,F42A9.14
ZK377.12,ZK377.12
W03G1.10,W03G1.10
ZC412.14,ZC412.14
C10H11.13,C10H11.13
K08B4.42,K08B4.42
Y39A3CL.15,Y39A3CL.15
K02A11.11,K02A11.11
F09C12.14,F09C12.14
C12D8.25,C12D8.25
F48D6.6,F48D6.6
Y73B3A.28,Y73B3A.28
F42G2.10,F42G2.10
K10C8.5,K10C8.5
F08G5.21,F08G5.21
C54E10.9,C54E10.9
Y48G8AL.19,Y48G8AL.19
H01A20.5,H01A20.5
Y34B4A.18,Y34B4A.18
Y73B3A.29,Y73B3A.29
Y37H2A.17,Y37H2A.17
Y26D4A.25,Y26D4A.25
R10D12.19,R10D12.19
C09B7.11,C09B7.11
Y116F11B.23,Y116F11B.23
F20D1.20,F20D1.20
K07C5.17,K07C5.17
T28D6.15,T28D6.15
F11C1.16,F11C1.16
T24D11.7,T24D11.7
R07D5.9,R07D5.9
T06H11.20,T06H11.20
E01H11.5,E01H11.5
Y105E8A.48,Y105E8A.48
C25E10.15,C25E10.15
F02G3.7,F02G3.7
T02E9.26,T02E9.26
F25G6.20,F25G6.20
T01C1.12,T01C1.12
C24A8.13,C24A8.13
F55D12.8,F55D12.8
Y80D3A.15,Y80D3A.15
C55A6.21,C55A6.21
C05A2.3,C05A2.3
F52E1.15,F52E1.15
W01A11.18,W01A11.18
F28A12.7,F28A12.7
C34F6.16,C34F6.16
W05E10.19,W05E10.19
C43D7.18,C43D7.18
Y15E3A.13,Y15E3A.13
T14F9.21,T14F9.21
B0310.12,B0310.12
F30H5.8,F30H5.8
B0457.17,B0457.17
M04D5.6,M04D5.6
ZK669.9,ZK669.9
R186.14,R186.14
C30D11.5,C30D11.5
F54H5.11,F54H5.11
W06F12.8,W06F12.8
M03E7.9,M03E7.9
C01C4.7,C01C4.7
F46A9.11,F46A9.11
F57G12.14,F57G12.14
F13H10.11,F13H10.11
F26D11.19,F26D11.19
Y15E3A.14,Y15E3A.14
Y8G1A.3,Y8G1A.3
Y54G2A.70,Y54G2A.70
Y60A9A.6,Y60A9A.6
ZC449.10,ZC449.10
F54E4.16,F54E4.16
T09F5.19,T09F5.19
F49E10.24,F49E10.24
F13D11.21,F13D11.21
F47B7.16,F47B7.16
C26E6.15,C26E6.15
F22B5.12,F22B5.12
F57C7.14,F57C7.14
F57A10.9,F57A10.9
Y40C5A.23,Y40C5A.23
C34D1.14,C34D1.14
R31.5,R31.5
ZK813.10,ZK813.10
Y46E12A.11,Y46E12A.11
T28C12.13,T28C12.13
R11E3.16,R11E3.16
ZK617.23,ZK617.23
F32A6.13,F32A6.13
B0496.19,B0496.19
ZK662.9,ZK662.9
ZK867.22,ZK867.22
F57F4.8,F57F4.8
C01B7.16,C01B7.16
Y76A2B.9,Y76A2B.9
T28C12.14,T28C12.14
W04D2.14,W04D2.14
F52H2.14,F52H2.14
F18E2.14,F18E2.14
B0395.10,B0395.10
K03F8.4,K03F8.4
T28B4.14,T28B4.14
F54H5.12,F54H5.12
F31E8.21,F31E8.21
F09D5.10,F09D5.10
C15A7.7,C15A7.7
W01A11.19,W01A11.19
ZC247.8,ZC247.8
F12D9.17,F12D9.17
T24B8.21,T24B8.21
C06E7.94,C06E7.94
H14N18.8,H14N18.8
T28B11.23,T28B11.23
F28H7.12,F28H7.12
F39C12.8,F39C12.8
R11G1.10,R11G1.10
C39E9.19,C39E9.19
W07G4.12,W07G4.12
T10B10.15,T10B10.15
R01E6.19,R01E6.19
T21C12.11,T21C12.11
R04F11.27,R04F11.27
W06B11.11,W06B11.11
Y46E12BR.2,Y46E12BR.2
Y40C7B.9,Y40C7B.9
C53C7.8,C53C7.8
Y39G8C.12,Y39G8C.12
C26E6.16,C26E6.16
Y39G10AL.6,Y39G10AL.6
W03G11.21,W03G11.21
K02H8.6,K02H8.6
F15A2.14,F15A2.14
F41D9.14,F41D9.14
R08E3.12,R08E3.12
Y67D2.9,Y67D2.9
F01G10.20,F01G10.20
VC5.15,VC5.15
C30B5.16,C30B5.16
T21C9.17,T21C9.17
T09B4.19,T09B4.19
F29F11.18,F29F11.18
F22A3.17,F22A3.17
C29A12.21,C29A12.21
C25B8.12,C25B8.12
W01H2.10,W01H2.10
F58H1.26,F58H1.26
F09C8.6,F09C8.6
C04C11.21,C04C11.21
B0280.20,B0280.20
F43E12.7,F43E12.7
T06F4.19,T06F4.19
2RSSE.8,2RSSE.8
Y69E1A.14,Y69E1A.14
F35G2.20,F35G2.20
C48B6.13,C48B6.13
Y57E12B.9,Y57E12B.9
T06D8.16,T06D8.16
T28B11.24,T28B11.24
C33D12.15,C33D12.15
C05A9.9,C05A9.9
ZC21.17,ZC21.17
K10D6.23,K10D6.23
F45H7.15,F45H7.15
C04F1.5,C04F1.5
F52F12.18,F52F12.18
Y87G2A.24,Y87G2A.24
F59B10.9,F59B10.9
F25H8.25,F25H8.25
C18D1.20,C18D1.20
W06G6.19,W06G6.19
C16H3.7,C16H3.7
F22E12.12,F22E12.12
C52D10.130,C52D10.130
C54G10.6,mir-8210
C54G10.6a,mir-8210
C54G10.6b,mir-8210
K10D6.24,K10D6.24
C29H12.14,C29H12.14
K09C6.11,K09C6.11
W05E10.20,W05E10.20
F46F3.22,F46F3.22
C37E2.9,C37E2.9
F12F6.19,F12F6.19
F13D11.22,F13D11.22
F54D5.22,F54D5.22
C09B9.84,C09B9.84
F26A10.26,F26A10.26
F41H8.5,F41H8.5
ZC250.11,ZC250.11
F45D3.16,F45D3.16
F09E5.23,F09E5.23
F25H10.10,F25H10.10
F46F3.23,F46F3.23
K06A5.10,K06A5.10
ZC506.9,ZC506.9
ZK470.13,ZK470.13
T04C9.12,T04C9.12
K10C9.12,K10C9.12
F56C3.12,F56C3.12
C14F11.31,C14F11.31
C05E11.17,C05E11.17
C08A9.12,C08A9.12
T23F11.9,T23F11.9
Y37A1B.337,Y37A1B.337
F25D1.11,F25D1.11
F10D11.8,F10D11.8
C37H5.16,C37H5.16
F17E5.6,F17E5.6
VC5.16,VC5.16
H03A11.12,H03A11.12
ZK899.12,ZK899.12
T06D8.17,T06D8.17
T26H2.16,T26H2.16
Y105E8A.49,Y105E8A.49
T07D10.12,T07D10.12
K02E10.12,K02E10.12
Y47H9C.20,Y47H9C.20
C01G12.15,C01G12.15
R03A10.13,R03A10.13
K04C2.11,K04C2.11
K08A8.28,K08A8.28
F10F2.16,F10F2.16
C04A2.13,C04A2.13
F11H8.9,F11H8.9
Y42H9B.10,Y42H9B.10
Y65A5A.27,Y65A5A.27
ZK370.11,ZK370.11
F35B12.17,F35B12.17
C44B7.21,C44B7.21
F43G9.20,F43G9.20
Y92C3A.8,Y92C3A.8
C07G1.14,C07G1.14
C13C12.6,C13C12.6
C27C12.10,C27C12.10
T25C12.10,T25C12.10
K12G11.13,K12G11.13
F47F2.9,F47F2.9
T27F2.7,T27F2.7
K11C4.13,K11C4.13
F54C8.11,F54C8.11
Y38F1A.13,Y38F1A.13
ZK721.6,ZK721.6
C34E11.18,C34E11.18
W04E12.13,W04E12.13
C47G2.20,C47G2.20
W06A7.11,W06A7.11
C13C4.12,C13C4.12
Y67A6A.3,Y67A6A.3
B0478.26,B0478.26
K08D9.8,K08D9.8
C09B8.18,C09B8.18
R13H4.13,R13H4.13
F09B9.7,F09B9.7
Y73F8A.1172,Y73F8A.1172
Y38F2AR.21,Y38F2AR.21
C50C3.18,C50C3.18
C48A7.15,C48A7.15
F36H1.16,F36H1.16
B0454.24,B0454.24
Y104H12D.9,Y104H12D.9
F52B10.21,F52B10.21
C14F11.32,C14F11.32
F40F9.16,F40F9.16
F44A2.11,F44A2.11
VK04G11.2,VK04G11.2
T28B8.10,T28B8.10
C04A2.14,C04A2.14
F32A7.9,F32A7.9
F46G11.19,F46G11.19
K03C7.14,K03C7.14
C24F3.7,C24F3.7
C11E4.15,C11E4.15
T26H10.9,T26H10.9
K01C8.11,K01C8.11
T23F2.12,T23F2.12
K02A4.13,K02A4.13
F46F6.7,F46F6.7
W09C2.13,W09C2.13
C34F6.17,C34F6.17
F52F12.19,F52F12.19
C27C7.13,C27C7.13
Y69A2AR.45,Y69A2AR.45
F19D8.7,F19D8.7
ZK180.19,ZK180.19
F46G11.20,F46G11.20
ZK757.9,ZK757.9
F43D9.13,F43D9.13
F59D6.11,F59D6.11
M117.13,M117.13
F33C8.8,F33C8.8
M79.15,M79.15
C14H10.5,C14H10.5
C41G11.20,C41G11.20
T04C12.31,T04C12.31
F57B7.14,F57B7.14
ZK993.4,ZK993.4
R03A10.14,R03A10.14
C10G11.16,C10G11.16
F13H6.27,F13H6.27
C06G1.17,C06G1.17
F45B8.22,F45B8.22
F56D1.15,F56D1.15
F15A8.17,F15A8.17
W10C8.16,W10C8.16
C44B12.12,C44B12.12
K02B9.9,K02B9.9
F56F3.14,F56F3.14
T05B11.12,T05B11.12
F01E11.16,F01E11.16
T20G5.17,T20G5.17
R01H5.2,R01H5.2
T09D3.12,T09D3.12
ZK381.59,ZK381.59
Y105C5A.1280,Y105C5A.1280
T28B11.25,T28B11.25
D1073.3,D1073.3
K04A8.17,K04A8.17
F46B6.17,F46B6.17
F38G1.5,F38G1.5
F38E11.25,F38E11.25
C10F3.16,C10F3.16
F08C6.17,F08C6.17
F55C12.16,F55C12.16
F54F3.6,F54F3.6
C51E3.11,C51E3.11
F15C11.7,F15C11.7
F45E10.3,F45E10.3
K04G2.15,K04G2.15
C05D12.11,C05D12.11
T01G1.7,T01G1.7
F59C12.11,F59C12.11
K08A8.29,K08A8.29
F53B1.16,F53B1.16
ZC123.11,ZC123.11
Y75B8A.59,Y75B8A.59
K02A4.14,K02A4.14
Y66A7AL.9,Y66A7AL.9
C05B10.20,C05B10.20
C29F4.7,C29F4.7
C02E7.17,C02E7.17
K02A4.15,K02A4.15
Y39A3CR.10,Y39A3CR.10
D1053.7,D1053.7
F22B3.20,F22B3.20
ZK563.11,ZK563.11
F55C12.17,F55C12.17
C09B7.12,C09B7.12
F44B9.11,F44B9.11
F23B12.10,F23B12.10
F59B10.10,F59B10.10
M01D7.10,M01D7.10
C31G12.16,C31G12.16
T27B1.8,T27B1.8
B0457.18,B0457.18
R07G3.15,R07G3.15
F34H10.8,F34H10.8
C50E10.15,C50E10.15
Y92C3A.9,Y92C3A.9
K02A2.10,K02A2.10
K06G5.10,K06G5.10
C43H6.11,C43H6.11
C10G6.53,C10G6.53
F29G9.17,F29G9.17
K08E7.13,K08E7.13
F22E12.13,F22E12.13
T09A5.21,T09A5.21
Y51H7C.38,Y51H7C.38
C47G2.21,C47G2.21
F32H5.8,F32H5.8
C09G5.12,C09G5.12
C31H5.9,C31H5.9
T06E4.19,T06E4.19
C16B8.13,C16B8.13
C51E3.12,C51E3.12
C11E4.16,C11E4.16
B0563.17,B0563.17
F25D7.11,F25D7.11
Y54E10A.28,Y54E10A.28
C50E10.16,C50E10.16
C24H12.15,C24H12.15
F47C8.8,F47C8.8
R06B10.8,R06B10.8
C36F7.24,C36F7.24
Y38A10A.10,Y38A10A.10
C24A1.7,C24A1.7
W02B8.13,W02B8.13
F48B9.12,F48B9.12
F41C6.14,F41C6.14
F32B5.16,F32B5.16
F10E9.22,F10E9.22
F33C8.9,F33C8.9
W05E10.21,W05E10.21
C31H5.10,C31H5.10
F39B1.5,F39B1.5
K07C6.17,K07C6.17
C36F7.25,C36F7.25
C34G6.13,C34G6.13
EGAP3.4,EGAP3.4
R10E12.11,R10E12.11
K03H9.15,K03H9.15
K08A8.30,K08A8.30
C04E6.14,C04E6.14
Y53H1C.11,Y53H1C.11
F44A2.12,F44A2.12
F47F6.14,F47F6.14
R05G9.4,R05G9.4
B0350.82,B0350.82
T21B6.17,T21B6.17
F43C9.9,F43C9.9
F28F5.17,F28F5.17
C31H5.11,C31H5.11
F20B10.12,F20B10.12
T06F4.20,T06F4.20
F53B6.11,F53B6.11
C10A4.12,C10A4.12
F11A6.14,F11A6.14
H08J11.13,H08J11.13
VC5.17,VC5.17
F38A6.9,F38A6.9
Y57G11C.1141,Y57G11C.1141
B0350.83,B0350.83
C17H11.10,C17H11.10
F40F11.5,F40F11.5
C34E11.19,C34E11.19
C11D2.101,C11D2.101
F41E7.18,F41E7.18
C10F3.17,C10F3.17
M01E10.5,M01E10.5
F45F2.16,F45F2.16
Y67D2.10,Y67D2.10
C33D12.16,C33D12.16
C28G1.9,C28G1.9
